Year,Month,Day,Hour,Minute,Temperature  [2 m above gnd],Total Precipitation (high resolution)  [sfc],Wind Speed  [10 m above gnd],Wind Direction  [10 m above gnd]
2017,1,8,2,0,-1.37,0.2,28.12,272.94
2017,1,8,3,0,-1.3,0.2,29.53,271.4
2017,1,8,4,0,-1.26,0.1,31.32,270
2017,1,8,5,0,-1,0.1,32.04,270
2017,1,8,6,0,-0.81,0.1,33.85,271.22
2017,1,8,7,0,-0.73,0.1,33.13,271.25
2017,1,8,8,0,-0.71,0.1,32.47,273.81
2017,1,8,9,0,-0.79,0.1,32.47,273.81
2017,1,8,10,0,-0.62,0.1,33.55,273.69
2017,1,8,11,0,-0.24,0,33.49,271.23
2017,1,8,12,0,0.92,0,31.72,279.14
2017,1,8,13,0,1.29,0,30.6,278.8
2017,1,8,14,0,1.42,0,14.24,290.73
2017,1,8,15,0,2.31,0,14.49,296.57
2017,1,8,16,0,2.84,0,14.69,306.03
2017,1,8,17,0,2.86,0,14.77,313.03
2017,1,8,18,0,2.55,0,13.25,317.2
2017,1,8,19,0,2.16,0,11.97,313.78
2017,1,8,20,0,1.65,0,12.78,302.35
2017,1,8,21,0,1.08,0,13.4,300.7
2017,1,8,22,0,0.17,0,12.3,290.56
2017,1,8,23,0,-0.09,0,9.75,274.24
2017,1,9,0,0,-0.05,0,8.35,277.43
2017,1,9,1,0,-0.1,0,6.16,276.71
2017,1,9,2,0,-0.03,0,4.68,270
2017,1,9,3,0,0.3,0,2.19,260.54
2017,1,9,4,0,-0.11,0,1.94,201.8
2017,1,9,5,0,-0.72,0,4.68,180
2017,1,9,6,0,-1.03,0,5.09,171.87
2017,1,9,7,0,-1.29,0,5.62,140.19
2017,1,9,8,0,-1.58,0,7.1,120.47
2017,1,9,9,0,-1.73,0,7.29,122.91
2017,1,9,10,0,-1.5,0,5,120.26
2017,1,9,11,0,-0.27,0,4.2,120.96
2017,1,9,12,0,1.44,0,2.62,105.95
2017,1,9,13,0,2.59,0,1.8,90
2017,1,9,14,0,1.33,0,1.3,236.31
2017,1,9,15,0,1.97,0,3.24,270
2017,1,9,16,0,2.49,0,4.45,284.04
2017,1,9,17,0,2.6,0,5.01,291.04
2017,1,9,18,0,2.13,0,5.86,280.62
2017,1,9,19,0,0.95,0,7.24,243.43
2017,1,9,20,0,-0.69,0,10.69,212.62
2017,1,9,21,0,-1.18,0,9.83,203.75
2017,1,9,22,0,-1,0,7.42,202.83
2017,1,9,23,0,-1.07,0,7.7,190.78
2017,1,10,0,0,-0.83,0,6.92,171.03
2017,1,10,1,0,-0.2,0,7.2,143.13
2017,1,10,2,0,0.55,0,7.41,119.05
2017,1,10,3,0,0.97,0,8.22,118.81
2017,1,10,4,0,1.35,0,8.05,116.57
2017,1,10,5,0,1.53,0.1,8.89,121.76
2017,1,10,6,0,1.68,0.4,12.1,126.53
2017,1,10,7,0,1.87,0.3,10.04,165.47
2017,1,10,8,0,1.83,0.6,12.76,196.39
2017,1,10,9,0,1.96,0.6,11.38,198.43
2017,1,10,10,0,2.04,0.8,9.93,226.47
2017,1,10,11,0,3.19,0.8,11.54,273.58
2017,1,10,12,0,2.32,0.8,21.49,261.33
2017,1,10,13,0,1.97,0.9,22.35,272.77
2017,1,10,14,0,1.78,0.9,20.21,274.09
2017,1,10,15,0,2.32,1,28.93,286.63
2017,1,10,16,0,2.59,0.8,21.58,297.85
2017,1,10,17,0,3.07,0.4,13.18,304.99
2017,1,10,18,0,2.88,0.1,9.59,304.29
2017,1,10,19,0,2.86,0.1,12.41,286.86
2017,1,10,20,0,1.7,0,16.68,283.74
2017,1,10,21,0,0.51,0,16.3,263.66
2017,1,10,22,0,0.18,0,14.06,272.94
2017,1,10,23,0,0.34,0,10.14,263.88
2017,1,11,0,0,0.9,0,9.39,265.6
2017,1,11,1,0,1.62,0,9.83,261.57
2017,1,11,2,0,1.69,0,13,265.24
2017,1,11,3,0,1.05,0,13.98,258.11
2017,1,11,4,0,0.31,0,10.74,256.43
2017,1,11,5,0,0.58,0,7.9,239.93
2017,1,11,6,0,0.76,0,7.73,242.24
2017,1,11,7,0,0.74,0,8.94,229.9
2017,1,11,8,0,0.01,0,11.72,222.51
2017,1,11,9,0,-1.3,0,15.53,224.06
2017,1,11,10,0,-0.69,0,14.4,233.13
2017,1,11,11,0,2.76,0,17.31,253.07
2017,1,11,12,0,4.25,0,31.44,256.76
2017,1,11,13,0,5.19,0,37.83,253.98
2017,1,11,14,0,5.3,0,25.87,248.79
2017,1,11,15,0,6.28,0,29.5,246.25
2017,1,11,16,0,6.13,0,33.53,240.41
2017,1,11,17,0,6.46,0,32.21,242
2017,1,11,18,0,6.41,0,32.05,255.03
2017,1,11,19,0,6.17,0.1,39.44,264.24
2017,1,11,20,0,5.74,0.1,40.84,264.94
2017,1,11,21,0,5.6,0.1,38.3,265.15
2017,1,11,22,0,5.55,0,35.86,263.66
2017,1,11,23,0,5.4,0,31.49,264.09
2017,1,12,0,0,4.73,0,28.16,274.4
2017,1,12,1,0,4.2,0,23.76,270.87
2017,1,12,2,0,4.1,0,21.65,266.19
2017,1,12,3,0,4.11,0.1,20.21,265.91
2017,1,12,4,0,4.03,0,16.92,268.78
2017,1,12,5,0,4.39,0,22.35,267.23
2017,1,12,6,0,4.12,0,22.67,259.94
2017,1,12,7,0,4.07,0,22.88,257.28
2017,1,12,8,0,4.22,0,21.48,256.43
2017,1,12,9,0,4.43,0,21.75,250.67
2017,1,12,10,0,5.04,0,23.05,255.53
2017,1,12,11,0,5.68,0,25.32,255.17
2017,1,12,12,0,6.28,0,26.41,259
2017,1,12,13,0,7.57,0,28.88,259.95
2017,1,12,14,0,8.65,0,22.73,266.37
2017,1,12,15,0,9.26,0,20.48,259.88
2017,1,12,16,0,9.69,0,16.98,248.88
2017,1,12,17,0,9.6,0,10.83,248.55
2017,1,12,18,0,8.65,0,15.84,268.7
2017,1,12,19,0,8.04,0,6.16,263.29
2017,1,12,20,0,7.44,0.3,12.07,206.57
2017,1,12,21,0,7.72,0.4,22.1,217.06
2017,1,12,22,0,7.19,0.2,32.84,225.44
2017,1,12,23,0,7.4,0.3,39.48,223.15
2017,1,13,0,0,8.07,0.2,46.59,224.06
2017,1,13,1,0,8.49,0,46.51,230.02
2017,1,13,2,0,8.1,0,52.05,257.21
2017,1,13,3,0,5.17,0,49.18,264.54
2017,1,13,4,0,3.65,0,49.04,266.63
2017,1,13,5,0,3.26,0,44.46,254.5
2017,1,13,6,0,2.19,0,56.77,261.61
2017,1,13,7,0,1.51,0,54.72,269.62
2017,1,13,8,0,0.95,0,59.4,269.31
2017,1,13,9,0,0.64,0,55.08,270
2017,1,13,10,0,0.71,0,48.04,274.73
2017,1,13,11,0,1.27,0.1,45.41,272.73
2017,1,13,12,0,1.78,0,44.3,271.86
2017,1,13,13,0,2.4,0,39.48,276.28
2017,1,13,14,0,2.3,0.3,29.56,272.79
2017,1,13,15,0,2.29,0.5,32.27,280.93
2017,1,13,16,0,2.42,0.3,31.26,284.68
2017,1,13,17,0,2.1,0,28.9,283.69
2017,1,13,18,0,1.42,0,23.58,277.02
2017,1,13,19,0,0.79,0,21.65,266.19
2017,1,13,20,0,1.4,0,23.93,254.29
2017,1,13,21,0,0.36,0,37.83,253.98
2017,1,13,22,0,0.77,0.2,53.06,250.58
2017,1,13,23,0,0.72,0.1,58.37,272.47
2017,1,14,0,0,1.61,0.4,43.96,286.65
2017,1,14,1,0,1.98,0.3,45.74,305.07
2017,1,14,2,0,1.89,0,45.57,301.43
2017,1,14,3,0,1.46,0,44.44,296.98
2017,1,14,4,0,0.54,0,44.41,289.9
2017,1,14,5,0,-0.13,0,44.31,286.52
2017,1,14,6,0,-0.63,0,51.24,287.16
2017,1,14,7,0,-1.23,0,54.1,279.96
2017,1,14,8,0,-1.41,0,57.64,272.15
2017,1,14,9,0,-1.2,0.2,55.82,271.48
2017,1,14,10,0,-0.97,1.3,54.27,275.71
2017,1,14,11,0,-0.47,0.5,51.53,277.22
2017,1,14,12,0,0.08,0.1,49.71,282.12
2017,1,14,13,0,1.31,0,48.81,284.96
2017,1,14,14,0,1.29,0.2,32.24,293.7
2017,1,14,15,0,0.57,0.2,27.37,296.57
2017,1,14,16,0,1.21,0.2,30.74,288.43
2017,1,14,17,0,1.75,0.1,33.62,282.99
2017,1,14,18,0,0.98,0,31.07,280.01
2017,1,14,19,0,0.54,0,29.17,271.41
2017,1,14,20,0,0.44,0,25.81,261.98
2017,1,14,21,0,0,0,40.87,287.96
2017,1,14,22,0,-0.13,2.1,20.29,242.53
2017,1,14,23,0,0.03,1.8,24.52,266.63
2017,1,15,0,0,0.1,0.5,34.21,329.66
2017,1,15,1,0,-0.17,0.5,25.01,337.13
2017,1,15,2,0,-0.5,0.1,17.83,316.64
2017,1,15,3,0,-0.12,0,20.52,307.87
2017,1,15,4,0,-0.56,0,18.36,298.07
2017,1,15,5,0,-0.79,0,22.55,278.26
2017,1,15,6,0,-1.56,0,24.16,266.58
2017,1,15,7,0,-1.55,0.2,24.84,269.17
2017,1,15,8,0,-1.37,0.3,20.17,267.95
2017,1,15,9,0,-1.28,0.6,23.86,281.31
2017,1,15,10,0,-1.7,0.9,29.35,293.11
2017,1,15,11,0,-0.87,0.8,22.1,307.06
2017,1,15,12,0,-0.25,0.3,17.07,317.56
2017,1,15,13,0,0.35,0,19.48,343.91
2017,1,15,14,0,1.78,0.1,20.46,298.37
2017,1,15,15,0,2.08,0.1,16.6,294.34
2017,1,15,16,0,2.06,0,15.03,286.7
2017,1,15,17,0,1.71,0,14.06,283.32
2017,1,15,18,0,1.3,0,14.33,281.59
2017,1,15,19,0,0.03,0,11.53,271.79
2017,1,15,20,0,-0.27,0,7.95,264.81
2017,1,15,21,0,-0.44,0,3.76,253.3
2017,1,15,22,0,-0.67,0,3.22,153.43
2017,1,15,23,0,-0.87,0,9.18,131.82
2017,1,16,0,0,-1.3,0,10.88,124.22
2017,1,16,1,0,-1.24,0,11.92,118.89
2017,1,16,2,0,-1.3,0,12.24,118.07
2017,1,16,3,0,-1.53,0,11.87,104.04
2017,1,16,4,0,-1.93,0,10.03,111.04
2017,1,16,5,0,-1.91,0,7.57,115.35
2017,1,16,6,0,-2.18,0,5.86,132.51
2017,1,16,7,0,-2.6,0,4.02,169.7
2017,1,16,8,0,-2.64,0,2.62,195.95
2017,1,16,9,0,-2.59,0,1.8,216.87
2017,1,16,10,0,-1.77,0,1.94,201.8
2017,1,16,11,0,0.22,0,2.28,198.43
2017,1,16,12,0,1.94,0,1.3,146.31
2017,1,16,13,0,1.77,0.1,3.24,90
2017,1,16,14,0,0.82,0,11.18,33.18
2017,1,16,15,0,0.98,0,16.65,21.57
2017,1,16,16,0,0.58,0,22.46,21.63
2017,1,16,17,0,0.43,0,23.51,25.39
2017,1,16,18,0,-1.05,0,15.72,20.1
2017,1,16,19,0,-2.01,0,12.1,22.75
2017,1,16,20,0,-2.6,0,12.5,48.5
2017,1,16,21,0,-3.89,0,10.5,67.83
2017,1,16,22,0,-4.12,0,7.57,87.27
2017,1,16,23,0,-3.46,0,4.68,90
2017,1,17,0,0,-2.22,0,3.67,11.31
2017,1,17,1,0,-2.5,0,8.35,7.43
2017,1,17,2,0,-2.63,0,11.77,23.43
2017,1,17,3,0,-3.71,0,11.38,18.43
2017,1,17,4,0,-3.95,0,10.16,22.93
2017,1,17,5,0,-4.07,0,11.25,50.19
2017,1,17,6,0,-4.01,0,11.53,51.34
2017,1,17,7,0,-4.18,0,10.74,39.56
2017,1,17,8,0,-4.4,0,9.02,28.61
2017,1,17,9,0,-4.71,0,8.09,20.85
2017,1,17,10,0,-4.38,0,7.59,31.43
2017,1,17,11,0,-2.63,0,16.68,57.34
2017,1,17,12,0,-1.03,0,29.35,66.89
2017,1,17,13,0,-0.33,0,34.15,71.57
2017,1,17,14,0,0.23,0,27.42,66.8
2017,1,17,15,0,0.35,0,29.5,66.25
2017,1,17,16,0,0.2,0,29.78,63.43
2017,1,17,17,0,-0.2,0,28.89,59.28
2017,1,17,18,0,-1.04,0,26.37,57.83
2017,1,17,19,0,-1.68,0,25.38,58.34
2017,1,17,20,0,-1.85,0,28.36,61.16
2017,1,17,21,0,-1.98,0,30.27,63.13
2017,1,17,22,0,-2.08,0,32.39,65.71
2017,1,17,23,0,-2.19,0,31.96,67.48
2017,1,18,0,0,-2.11,0,31.19,71.15
2017,1,18,1,0,-1.97,0,30.41,73.5
2017,1,18,2,0,-2.14,0,30.57,77.76
2017,1,18,3,0,-2.23,0,29.66,79.51
2017,1,18,4,0,-2.48,0,27.89,78.84
2017,1,18,5,0,-2.65,0,25.42,77.74
2017,1,18,6,0,-2.79,0,23.24,73.81
2017,1,18,7,0,-2.97,0,21.63,71.57
2017,1,18,8,0,-3.16,0,21.63,71.57
2017,1,18,9,0,-3.46,0,21.19,69.1
2017,1,18,10,0,-3.18,0,22.33,69.23
2017,1,18,11,0,-2.29,0,24.02,70.75
2017,1,18,12,0,-1.33,0,27.69,74.16
2017,1,18,13,0,-0.61,0,30.12,75.47
2017,1,18,14,0,0.24,0,27.26,77.8
2017,1,18,15,0,0.51,0,27.89,78.84
2017,1,18,16,0,0.38,0,26.69,79.9
2017,1,18,17,0,-0.06,0,23.75,75.96
2017,1,18,18,0,-1.11,0,19.48,73.91
2017,1,18,19,0,-1.94,0,16.97,72.72
2017,1,18,20,0,-2.42,0,16.62,72.35
2017,1,18,21,0,-2.63,0,14.71,68.46
2017,1,18,22,0,-2.75,0,14.04,67.38
2017,1,18,23,0,-2.77,0,12.88,63.43
2017,1,19,0,0,-2.83,0,11.61,60.26
2017,1,19,1,0,-2.88,0,11.12,60.95
2017,1,19,2,0,-2.94,0,10.09,55.18
2017,1,19,3,0,-2.99,0,8.4,46.74
2017,1,19,4,0,-3.16,0,7.2,36.87
2017,1,19,5,0,-3.58,0,6.49,19.44
2017,1,19,6,0,-4.03,0,6.38,16.39
2017,1,19,7,0,-4.43,0,5.63,26.57
2017,1,19,8,0,-4.47,0,5.86,47.49
2017,1,19,9,0,-4.44,0,5.6,45
2017,1,19,10,0,-4.12,0,5.35,42.27
2017,1,19,11,0,-3.15,0,8.21,74.74
2017,1,19,12,0,-1.59,0,12.5,78.37
2017,1,19,13,0,-0.2,0,13.55,73.01
2017,1,19,14,0,0.16,0,7.24,63.43
2017,1,19,15,0,0.88,0,6.49,70.56
2017,1,19,16,0,1.37,0,5.82,68.2
2017,1,19,17,0,1.24,0,4.68,67.38
2017,1,19,18,0,0.92,0,5.12,50.71
2017,1,19,19,0,0.53,0,9.09,56.31
2017,1,19,20,0,-2.08,0,8.43,70.02
2017,1,19,21,0,-2.42,0,6.57,99.46
2017,1,19,22,0,-1.93,0,6.16,96.71
2017,1,19,23,0,-2,0,4.74,81.25
2017,1,20,0,0,-2.38,0,2.9,82.87
2017,1,20,1,0,-2.73,0,0.8,63.43
2017,1,20,2,0,-3.21,0,1.08,360
2017,1,20,3,0,-3.68,0,1.02,315
2017,1,20,4,0,-3.82,0,1.08,360
2017,1,20,5,0,-3.79,0,2.1,59.04
2017,1,20,6,0,-3.76,0,3.67,78.69
2017,1,20,7,0,-3.8,0,5.04,90
2017,1,20,8,0,-3.93,0,6.16,96.71
2017,1,20,9,0,-3.99,0,7.09,113.96
2017,1,20,10,0,-3.6,0,9.03,113.5
2017,1,20,11,0,-2.51,0,16.27,114.86
2017,1,20,12,0,-1.56,0,19.19,113.2
2017,1,20,13,0,-0.36,0,18.58,111.6
2017,1,20,14,0,0.2,0,16.31,112.04
2017,1,20,15,0,0.98,0,14.24,110.73
2017,1,20,16,0,1.39,0,10.93,107.24
2017,1,20,17,0,1.3,0,6.49,86.82
2017,1,20,18,0,0.96,0,6.64,12.53
2017,1,20,19,0,-1.59,0,6.16,353.29
2017,1,20,20,0,-2.68,0,0.72,360
2017,1,20,21,0,-2.56,0,2.6,123.69
2017,1,20,22,0,-2.4,0,4.9,107.1
2017,1,20,23,0,-2.54,0,6.12,118.07
2017,1,21,0,0,-2.81,0,8.05,116.57
2017,1,21,1,0,-2.82,0,10.31,114.78
2017,1,21,2,0,-2.59,0,11.12,119.05
2017,1,21,3,0,-2.7,0,11.61,119.74
2017,1,21,4,0,-2.57,0,12.56,117.3
2017,1,21,5,0,-2.49,0,12.88,116.57
2017,1,21,6,0,-2.66,0,11.27,116.57
2017,1,21,7,0,-3.03,0,10.83,111.45
2017,1,21,8,0,-3.46,0,10.5,112.17
2017,1,21,9,0,-3.88,0,10.5,112.17
2017,1,21,10,0,-3.38,0,12.07,116.57
2017,1,21,11,0,-1.64,0,12.88,116.57
2017,1,21,12,0,-0.05,0,12.56,117.3
2017,1,21,13,0,1.67,0,12.4,115.82
2017,1,21,14,0,1.65,0,17.23,116.03
2017,1,21,15,0,2.17,0,16.1,116.57
2017,1,21,16,0,2.43,0,14.33,115.28
2017,1,21,17,0,2.13,0,9.57,109.8
2017,1,21,18,0,1.86,0,7.21,92.86
2017,1,21,19,0,0.84,0,5.15,102.09
2017,1,21,20,0,-0.39,0,5.86,132.51
2017,1,21,21,0,-1.02,0,6.41,141.84
2017,1,21,22,0,-1.17,0,5.86,137.49
2017,1,21,23,0,-1.42,0,5.35,137.73
2017,1,22,0,0,-1.71,0,5.12,140.71
2017,1,22,1,0,-2.09,0,5.12,129.29
2017,1,22,2,0,-2.27,0,5.9,127.57
2017,1,22,3,0,-1.81,0,6.64,130.6
2017,1,22,4,0,-1.16,0,6.3,120.96
2017,1,22,5,0,-1.07,0,6.12,118.07
2017,1,22,6,0,-0.94,0,6.29,113.63
2017,1,22,7,0,-1.25,0,6.92,98.97
2017,1,22,8,0,-1.7,0,7.64,98.13
2017,1,22,9,0,-2.3,0,6.57,99.46
2017,1,22,10,0,-2.38,0,5.94,104.04
2017,1,22,11,0,-0.64,0,7.7,100.78
2017,1,22,12,0,0.64,0,7.57,87.27
2017,1,22,13,0,1.52,0,5.8,60.26
2017,1,22,14,0,1.33,0,4.2,59.04
2017,1,22,15,0,1.83,0,3.05,45
2017,1,22,16,0,2.13,0,2.31,51.34
2017,1,22,17,0,2.2,0,2.31,38.66
2017,1,22,18,0,1.79,0,4.8,347.01
2017,1,22,19,0,1.15,0,6.15,339.44
2017,1,22,20,0,0.03,0,3.83,311.19
2017,1,22,21,0,-0.71,0,3.55,293.96
2017,1,22,22,0,-0.98,0,3.26,263.66
2017,1,22,23,0,-1,0,3.42,251.57
2017,1,23,0,0,-1.22,0,3.24,270
2017,1,23,1,0,-1.45,0,3.67,258.69
2017,1,23,2,0,-1.66,0,3.98,264.81
2017,1,23,3,0,-1.8,0,3.26,276.34
2017,1,23,4,0,-1.99,0,3.55,293.96
2017,1,23,5,0,-2.09,0,3.67,281.31
2017,1,23,6,0,-2.2,0,3.76,286.7
2017,1,23,7,0,-2.12,0,2.6,303.69
2017,1,23,8,0,-2.29,0,2.31,308.66
2017,1,23,9,0,-2.44,0,1.3,326.31
2017,1,23,10,0,-1.67,0,1.02,315
2017,1,23,11,0,-1.17,0,2.6,326.31
2017,1,23,12,0,-0.79,0,4.83,333.43
2017,1,23,13,0,-0.08,0,6.92,321.34
2017,1,23,14,0,-0.02,0,5.69,325.3
2017,1,23,15,0,0.72,0,8.29,325.62
2017,1,23,16,0,1.08,0,10.88,325.78
2017,1,23,17,0,0.8,0,12.48,326.77
2017,1,23,18,0,-0.14,0,11.46,316.27
2017,1,23,19,0,-1.14,0,10.88,304.22
2017,1,23,20,0,-1.73,0,9.98,295.64
2017,1,23,21,0,-2.19,0,7.9,294.23
2017,1,23,22,0,-2.71,0,4.83,296.57
2017,1,23,23,0,-2.79,0,3.26,276.34
2017,1,24,0,0,-2.62,0,2.9,262.87
2017,1,24,1,0,-2.32,0,2.62,254.05
2017,1,24,2,0,-2.58,0,3.98,264.81
2017,1,24,3,0,-2.62,0,5.09,261.87
2017,1,24,4,0,-2.58,0,5.8,262.87
2017,1,24,5,0,-2.81,0,5.86,280.62
2017,1,24,6,0,-3.05,0,6.12,298.07
2017,1,24,7,0,-3.44,0,5.9,307.57
2017,1,24,8,0,-3.67,0,6.7,306.25
2017,1,24,9,0,-3.49,0,6.3,300.96
2017,1,24,10,0,-2.34,0,5.24,285.95
2017,1,24,11,0,-1.07,0,4.8,282.99
2017,1,24,12,0,-0.51,0,5.5,301.61
2017,1,24,13,0,-0.01,0,6.19,324.46
2017,1,24,14,0,-1.83,0,10.64,336.04
2017,1,24,15,0,-1.42,0,13.85,335.43
2017,1,24,16,0,-1.22,0,14.99,335.9
2017,1,24,17,0,-1.11,0,15.72,339.9
2017,1,24,18,0,-1.79,0,13.53,334.8
2017,1,24,19,0,-2.49,0,11.38,325.3
2017,1,24,20,0,-2.8,0,8.56,337.75
2017,1,24,21,0,-2.65,0,6.38,16.39
2017,1,24,22,0,-2.46,0,5.19,33.69
2017,1,24,23,0,-2.28,0,4.39,34.99
2017,1,25,0,0,-2.44,0,4.1,37.87
2017,1,25,1,0,-2.79,0,5.01,68.96
2017,1,25,2,0,-3.16,0,8.31,72.35
2017,1,25,3,0,-3.79,0,7.07,75.26
2017,1,25,4,0,-4.26,0,5.35,70.35
2017,1,25,5,0,-4.39,0,3.67,78.69
2017,1,25,6,0,-4.51,0,3.98,84.81
2017,1,25,7,0,-4.85,0,5.45,82.41
2017,1,25,8,0,-5.13,0,5.01,68.96
2017,1,25,9,0,-5.36,0,4.83,63.43
2017,1,25,10,0,-5.01,0,5.19,56.31
2017,1,25,11,0,-4.11,0,1.8,53.13
2017,1,25,12,0,-2.92,0,1.94,111.8
2017,1,25,13,0,-1.33,0,5.86,100.62
2017,1,25,14,0,-1.91,0,11.28,106.7
2017,1,25,15,0,-0.98,0,10.59,107.82
2017,1,25,16,0,-0.24,0,9.96,102.53
2017,1,25,17,0,0.18,0,7.21,87.14
2017,1,25,18,0,-0.04,0,4.33,4.76
2017,1,25,19,0,-2.09,0,5.24,344.05
2017,1,25,20,0,-2.72,0,0.51,45
2017,1,25,21,0,-2.72,0,5.09,171.87
2017,1,25,22,0,-3.03,0,8.4,149.04
2017,1,25,23,0,-2.8,0,14,133.96
2017,1,26,0,0,-3,0,18.12,130.97
2017,1,26,1,0,-2.98,0,20.63,132.88
2017,1,26,2,0,-3.07,0,19.91,130.6
2017,1,26,3,0,-3.08,0,19.38,125.17
2017,1,26,4,0,-2.96,0,19.27,122.8
2017,1,26,5,0,-3.24,0,16.98,122.01
2017,1,26,6,0,-3.81,0,16.58,117.12
2017,1,26,7,0,-3.9,0,16.43,118.81
2017,1,26,8,0,-3.84,0,17.73,119.17
2017,1,26,9,0,-3.9,0,18.85,118.52
2017,1,26,10,0,-3.23,0,20.14,118.86
2017,1,26,11,0,-1.71,0,20.29,117.47
2017,1,26,12,0,-0.37,0,19.81,114.7
2017,1,26,13,0,1.13,0,19.64,116.1
2017,1,26,14,0,1.38,0,22.22,116.98
2017,1,26,15,0,2.15,0,20.12,116.57
2017,1,26,16,0,2.42,0,18.68,115.08
2017,1,26,17,0,2.14,0,16.45,113.2
2017,1,26,18,0,1.21,0,13.91,111.25
2017,1,26,19,0,-0.36,0,14.18,113.96
2017,1,26,20,0,-1,0,13.04,117.98
2017,1,26,21,0,-0.78,0,13.89,121.22
2017,1,26,22,0,-0.16,0,16.98,122.01
2017,1,26,23,0,-0.06,0,18.58,125.54
2017,1,27,0,0,-0.4,0,20.46,118.37
2017,1,27,1,0,-1.28,0,22.24,119.05
2017,1,27,2,0,-1.13,0,18.08,125.27
2017,1,27,3,0,-0.66,0,18.85,118.52
2017,1,27,4,0,-0.24,0,17.87,117.6
2017,1,27,5,0,-0.66,0,19,117.05
2017,1,27,6,0,-0.9,0,21.9,115.3
2017,1,27,7,0,-0.35,0,22.1,120.32
2017,1,27,8,0,0.5,0,21.18,125.31
2017,1,27,9,0,1.19,0,21.68,125.54
2017,1,27,10,0,1.31,0,22.67,122.68
2017,1,27,11,0,2.41,0,20.68,121.48
2017,1,27,12,0,3.48,0,18.53,119.05
2017,1,27,13,0,4.27,0,17.55,115.51
2017,1,27,14,0,5.71,0,17.79,125.94
2017,1,27,15,0,6.76,0,15.14,118.39
2017,1,27,16,0,7.14,0,10.39,104.04
2017,1,27,17,0,7.69,0,4.9,107.1
2017,1,27,18,0,6.92,0,7.52,106.7
2017,1,27,19,0,5.02,0,13.36,104.04
2017,1,27,20,0,3.93,0,12.48,123.23
2017,1,27,21,0,3.49,0,9.96,130.6
2017,1,27,22,0,3.07,0,8.94,130.1
2017,1,27,23,0,2.82,0,9.59,124.29
2017,1,28,0,0,2.29,0,10.46,130.82
2017,1,28,1,0,2.07,0,11.46,133.73
2017,1,28,2,0,1.45,0,11.53,128.66
2017,1,28,3,0,1.49,0,11.25,129.81
2017,1,28,4,0,2.92,0,11.75,130.03
2017,1,28,5,0,3.14,0,12.74,132.71
2017,1,28,6,0,3.2,0,11.48,138.81
2017,1,28,7,0,2.98,0,9.16,135
2017,1,28,8,0,3.01,0,5.6,135
2017,1,28,9,0,2.59,0,3.32,139.4
2017,1,28,10,0,3.2,0,5.4,126.87
2017,1,28,11,0,3.27,0,10.83,111.45
2017,1,28,12,0,5.06,0,13.05,114.44
2017,1,28,13,0,7.83,0,13.85,114.57
2017,1,28,14,0,7.73,0,6.19,125.54
2017,1,28,15,0,8.66,0,4.61,128.66
2017,1,28,16,0,9.03,0,5.86,132.51
2017,1,28,17,0,9.06,0,4.84,131.99
2017,1,28,18,0,8.35,0,3.1,125.54
2017,1,28,19,0,7.37,0,3.88,158.2
2017,1,28,20,0,6.09,0,6.49,199.44
2017,1,28,21,0,3.97,0,9.03,203.5
2017,1,28,22,0,2.74,0,8.37,205.46
2017,1,28,23,0,3.47,0,6.73,195.52
2017,1,29,0,0,3.34,0,6.29,193.24
2017,1,29,1,0,3.55,0,6.12,180
2017,1,29,2,0,3.5,0,6.44,206.57
2017,1,29,3,0,3.21,0,8.89,211.76
2017,1,29,4,0,4.6,0,3.24,180
2017,1,29,5,0,4.56,0,4.33,175.24
2017,1,29,6,0,3.99,0,6.76,205.2
2017,1,29,7,0,3.43,0,8.21,217.87
2017,1,29,8,0,4,0,7.1,210.47
2017,1,29,9,0,4.59,0,6.19,215.54
2017,1,29,10,0,4.58,0,5.69,198.43
2017,1,29,11,0,6.05,0,6.15,200.56
2017,1,29,12,0,7.57,0,5.63,206.57
2017,1,29,13,0,8.24,0,5.8,187.13
2017,1,29,14,0,8.65,0,5.24,195.95
2017,1,29,15,0,9.38,0,5.99,212.74
2017,1,29,16,0,9.35,0,8.85,206.57
2017,1,29,17,0,8.62,0,10.37,200.32
2017,1,29,18,0,7.4,0,9,180
2017,1,29,19,0,5.12,0,10.66,168.31
2017,1,29,20,0,4.06,0,10.18,171.87
2017,1,29,21,0,3.25,0,9.47,171.25
2017,1,29,22,0,3.65,0,9.69,158.2
2017,1,29,23,0,2.65,0,9.23,159.44
2017,1,30,0,0,2.44,0,8.71,150.26
2017,1,30,1,0,2.64,0,9.36,157.38
2017,1,30,2,0,2.58,0,9.39,147.53
2017,1,30,3,0,2.67,0,9.89,146.89
2017,1,30,4,0,2.75,0,10.46,153.43
2017,1,30,5,0,3.56,0,10.38,146.31
2017,1,30,6,0,4.71,0,10.46,153.43
2017,1,30,7,0,4.94,0,11.59,154.23
2017,1,30,8,0,5.37,0,11.57,174.64
2017,1,30,9,0,5.75,0,9.98,205.64
2017,1,30,10,0,6.64,0,14.69,216.03
2017,1,30,11,0,7.84,0,18.08,215.27
2017,1,30,12,0,8.35,0.2,25.86,214.8
2017,1,30,13,0,9.34,0.5,24.25,220.79
2017,1,30,14,0,7.7,0,21.33,201.8
2017,1,30,15,0,7.65,0.3,21.98,211.61
2017,1,30,16,0,7.52,0.8,20.12,222.83
